src,dst
2039,5508
3888,4811
4341,5816
4900,5564
4132,4919
898,984
543,6440
212,5031
187,4973
290,3504
3652,5854
3081,7237
1057,5126
4554,7563
5370,6529
2013,3393
1523,4663
3411,5646
5837,6617
5377,7104
1349,3911
2998,3469
3321,3744
1180,3403
4785,6713
3589,5026
5982,6960
4105,4446
827,2609
1271,3361
1312,6436
2849,4003
4544,4612
449,4284
1320,2790
121,4033
1158,3711
1891,7425
1958,4931
553,6467
2229,3817
3809,4636
3701,5769
1943,3622
6838,7498
161,5706
349,1677
3974,6108
4901,7226
2745,5095
1222,4364
3799,5754
1674,4851
2040,2045
1794,6455
1140,6678
2476,7187
3530,3801
887,4000
335,4561
5176,7460
2359,6924
2103,7060
2344,5327
1009,4202
4886,5251
110,3056
3622,4388
460,7335
33,765
378,7226
2573,6917
1932,4593
5725,6016
2492,5578
3501,5835
2711,6000
831,3080
1391,5268
1792,7350
3160,3881
4236,6887
400,6649
5267,5723
3359,6773
1937,6217
2260,4274
33,2745
3595,7100
1945,3341
1677,4008
33,213
2122,4329
6572,7554
2891,6323
3802,5372
4364,5727
3544,5703
335,4456
1896,4328
2492,3502
4889,5637
5529,6160
2390,5564
5273,6258
4527,6280
538,6458
2108,5202
85,1689
619,3530
2140,3991
6134,7556
2892,7608
1050,4023
4809,5402
3632,4636
227,6613
1304,1725
5020,7592
3439,4314
3480,6219
532,1281
3920,4612
1122,5593
3836,3884
244,3597
4692,5404
6358,7028
848,6896
1921,6597
3826,3937
998,3469
112,2897
956,7054
2229,2952
4785,5159
766,1413
5731,5857
370,1940
907,6000
296,1014
766,1879
442,5315
3612,4561
106,2289
4125,4536
2930,5910
2731,7329
2232,3548
1555,6105
3557,6217
1906,2544
3752,7097
4451,6207
2470,3346
1937,3390
3942,5911
1971,2390
1193,2557
481,5718
1388,3900
1086,5159
216,6768
257,2938
2219,5114
3864,6616
4305,7583
5378,7489
2621,3947
4033,4941
1107,6528
972,2304
1509,5355
705,3308
774,2492
2420,4800
521,594
2173,2361
1888,5060
1724,1897
3597,6697
2318,5656
1055,4356
2186,3240
5892,7489
3364,4167
1799,3911
211,7301
6101,7105
3080,5445
4335,5854
20,4462
2992,4341
2160,3865
4901,7042
524,6812
2361,2412
3750,4895
793,3038
4206,6921
1109,4098
2136,3920
2560,5066
1847,6728
1657,3358
5738,7017
1027,1665
4941,5516
3530,5411
920,3663
3387,5866
6858,7159
1166,1610
113,5402
3450,5476
4992,6160
2626,6252
1316,3400
4760,7557
2751,5725
1519,5159
575,4627
16,4008
3970,5630
2436,3600
2519,2626
1879,5561
1180,6611
5314,5892
1389,5854
5206,6726
2777,5184
3341,7224
1724,6761
126,6562
5616,7416
5384,6477
6012,7158
2646,7317
2017,6408
2267,4617
2775,3450
4044,5413
1627,7470
6495,6696
3450,4275
1230,1384
2085,6252
368,6859
6519,6891
2326,2452
7012,7237
2473,3450
2229,4572
611,3839
1796,3743
723,999
1011,7030
595,5514
3926,4356
1002,2421
1195,2095
1222,2498
763,3499
817,6450
2233,4785
217,5547
2560,5258
4624,6199
1792,4193
2734,3165
5130,6640
3342,7423
2637,6113
3544,6403
998,6255
502,2418
667,6341
4600,4929
733,5426
889,3530
110,1875
1447,1937
6024,6508
1849,3652
1262,1553
4000,4561
1365,3584
3377,7001
1334,3961
2170,6800
3566,4919
246,632
1300,5095
553,6142
58,5578
2428,4217
4468,6391
2391,4422
1422,7178
3075,3136
3980,4572
4886,4996
3757,6709
4934,7162
1264,7237
5706,7079
1689,6445
1937,7536
6378,7015
2349,5419
5876,6187
2713,7308
5246,5844
3921,6520
5835,6478
209,4135
5253,5714
3162,5475
1725,3503
6633,6891
2045,4246
4606,5857
3581,5550
1488,5110
1739,3653
307,6480
3544,5110
270,5169
5334,5768
5586,6466
2706,7086
2391,2897
720,4916
1525,1698
2340,5242
5817,7269
1133,6845
1898,5706
343,7579
2995,6955
2128,4879
2334,7024
1727,3793
4859,6016
1088,3343
226,4304
3875,4324
3158,6305
471,2017
3282,4612
1403,3578
1689,1808
469,5097
933,6617
2713,5557
524,1447
3131,4738
2326,3240
4102,4587
2691,6180
1555,2571
4259,4552
792,3836
166,1143
2941,6925
400,4754
1250,3713
7270,7339
911,7032
3632,5378
3056,6712
105,5581
2691,4933
1592,5800
2974,5006
527,4147
2327,3720
4479,7218
4785,4971
2723,4822
1271,4561
2738,6065
407,5895
5900,7381
5315,6095
2848,4365
688,4785
4623,4796
5455,6126
414,5984
3397,4086
4709,5940
667,3082
1346,1952
3410,4994
434,6363
718,4624
381,7334
3047,6789
5724,6418
1891,5769
2042,5674
1606,6081
836,3853
3650,6436
3108,5530
1211,5883
2029,6695
106,1327
945,3855
2037,5174
2751,6323
983,6618
6261,6514
1945,7535
4512,6941
474,7334
1310,4678
630,2830
1766,2014
2988,5441
3905,6765
241,667
147,7336
1998,4759
4483,5516
2596,2707
5325,6751
1018,4069
1799,3306
2167,5807
1447,3694
5110,6441
2693,6126
1534,2276
3530,7487
4643,7383
1216,4925
4512,7534
2238,5703
1497,4125
1982,4449
5426,6954
5090,7075
1251,5580
4452,7569
2530,6273
4348,6084
1424,5676
1168,1545
5335,7535
879,1297
75,7079
3352,4990
6697,7237
793,1658
3400,3705
797,3117
5485,6424
1265,6084
4298,6118
2507,5963
4086,6032
2199,5575
4523,4804
190,6085
3986,4563
1402,5663
3454,7491
982,6648
2673,4108
2211,2328
4908,5416
645,3911
1937,6323
853,5343
2711,3897
1468,1933
3725,4006
110,2835
4079,7507
49,7224
429,6065
1275,3304
6206,7098
1673,4572
266,1804
6101,7399
406,4360
1643,6365
291,4008
2140,7595
2401,4903
136,6037
458,3889
257,2158
5988,7315
233,6036
2357,3413
1,4257
427,5124
718,6015
2707,3335
1202,7328
4747,6787
3905,4579
1933,4770
2510,3278
2897,6054
3130,7507
5556,7391
2998,7623
2004,7078
758,4955
1349,2719
5454,7615
1830,2927
2328,5764
4791,7126
5121,5334
360,1555
730,6897
312,4934
5274,6577
2524,6544
3830,5167
4608,7224
4359,6412
1039,1831
6859,7530
805,3108
2229,6776
3588,4497
951,7430
1111,1891
4001,4251
4163,4782
3130,6491
1973,2745
2132,7381
2015,2614
3163,6058
2429,2647
6330,6373
984,6341
3748,6471
2184,3859
3780,5443
1284,1492
2529,4957
2368,5725
1677,3565
4931,5355
4123,4515
2100,2326
4819,7390
2096,5848
68,3279
1170,5222
1698,5700
1512,3387
2705,6478
5653,7001
563,4112
378,473
3701,5866
1381,7548
1349,5615
2349,4999
380,6105
1573,2244
1471,7256
3032,3334
524,4180
1000,6629
3953,4642
335,5593
78,1216
1474,2170
2083,6326
1101,1821
5308,5455
4220,6636
275,4992
2096,3080
4811,5422
5964,7199
1317,2289
2645,6727
4301,6668
418,1956
197,5744
3080,7173
6697,7305
301,4712
139,6800
1434,2846
4574,6585
3530,5274
6546,6812
1937,4230
4000,4337
1606,6597
4211,4880
2258,2557
2933,5988
4570,4589
2994,6218
1467,1554
2103,5267
415,6186
212,2145
378,2737
1497,3667
3809,6172
6617,7366
2629,5876
3346,4155
1222,7351
1559,5141
6567,7235
801,3409
2430,3432
2390,4520
3030,4527
3446,4338
596,3211
5335,6330
1352,3073
706,6505
1728,6046
3352,3400
4880,7089
2991,7615
3636,5468
5865,6443
3610,4811
7402,7601
1130,3145
5783,6016
2892,4119
4890,6292
113,2031
2818,5768
2326,6870
596,6523
3469,3500
5461,6478
3584,6913
4350,6025
1222,1870
1348,4754
6108,7507
6369,7237
5993,7256
3341,5484
4785,5011
4986,6487
3341,4561
1008,1166
2553,2691
933,7205
1977,5991
370,7100
3440,5610
2897,6057
5198,6241
6802,6842
6529,7162
54,3300
2734,6140
2617,6068
211,1658
5854,7414
405,6252
1466,1824
2698,3673
3128,6207
4656,5061
213,5108
671,2514
2304,2705
346,4260
619,4298
163,4708
2,5179
1113,2357
1719,4102
2072,7339
3039,6258
1571,3450
4785,6487
2600,6583
1396,6190
951,1779
4811,5619
1835,6459
5790,6408
301,3701
2194,3520
2140,6390
3417,4549
3650,4125
2707,6330
4327,4589
2902,5340
1763,6021
930,6016
4298,7400
102,5433
13,6712
625,3638
7215,7334
5751,5894
1238,4914
1005,1349
667,5968
5127,7587
1107,2289
3756,5063
4098,7601
4351,6496
1497,5411
1863,2452
1158,2834
1377,3725
5597,6089
1458,1835
3080,6672
243,2706
2330,3181
5255,7378
708,6293
112,3450
3165,3597
3144,3584
955,4256
3227,6190
467,5600
1437,2617
221,787
3954,7139
4520,5369
4006,4224
5353,5735
1799,4023
2016,6882
1575,7536
1384,6973
2368,4572
885,3390
2823,5139
1831,5124
3240,3499
2045,4796
4718,5159
426,6577
3450,5205
6207,6991
933,6154
2251,2833
411,5711
1937,2668
2371,7355
3598,6662
1150,1804
169,7583
2396,3647
5314,6207
3264,3657
550,3898
6877,7383
306,3992
3240,4910
437,6965
3450,3790
1409,6505
4720,7256
688,5876
1222,4922
3822,3833
666,1668
3571,7584
5781,5918
1474,3932
935,2854
1502,5797
4180,5988
1872,4324
2191,5815
1065,3290
3922,3984
6915,7341
5534,6620
951,1067
2083,2421
147,6767
2995,3058
1795,3969
4018,5713
866,1468
2385,4359
1849,6766
889,4948
1065,6617
2083,6105
5218,7339
4126,5324
1497,4163
6290,6810
2204,2892
2151,4520
1905,6544
216,5851
4703,7078
4525,6414
1689,2818
4318,6911
3039,5718
4106,7488
4392,4543
1146,4095
4825,4951
3450,4106
2014,3108
3905,5383
2015,4860
524,3502
3852,5457
541,5527
2416,5427
1293,3251
110,1223
290,4520
817,7618
4298,7618
1677,3852
4457,6005
2001,5274
4313,5006
1312,6576
2042,6558
955,5283
600,1344
122,4945
98,5534
1937,3336
2933,3508
741,3165
752,3584
5776,7292
1384,7462
1677,1799
3131,5136
1799,2566
3334,6391
2160,6167
1232,6207
1312,6572
2014,3948
3187,6519
2515,6955
3163,6046
6365,6982
2123,4476
1050,3905
4574,7353
894,3038
5060,6198
140,5543
6913,7381
2221,2673
1929,4031
1733,3544
4165,7199
5521,5581
1611,6147
763,6205
4590,5120
3289,5817
1349,7416
5760,7549
5909,6419
3130,4039
5857,6073
5593,6803
5126,6241
1300,1738
4720,4898
1891,6665
1721,3158
575,5303
1426,3324
16,3103
5832,7352
187,5640
2775,7488
1480,1776
1150,7416
1763,4705
5371,5375
1468,6074
4788,5776
2267,4784
113,427
2725,3597
349,3852
5337,7170
35,6747
4126,5236
3486,3536
4011,4735
3213,7064
1721,5876
1665,5334
1256,4536
4811,6189
2761,7563
1985,5377
3962,7584
550,2396
2597,6077
3499,5479
2734,5124
2190,7273
3519,6648
6544,6754
1072,5006
3349,5583
1012,1645
584,6341
139,7274
2846,6554
112,232
5993,6458
540,6577
3418,5261
1803,4297
2188,2805
5308,7383
544,4006
3336,6616
778,4902
550,2122
1319,1642
1007,4563
775,3466
2177,3080
478,3755
48,7213
2910,7147
484,7368
2699,4163
1553,2288
378,6296
2259,6330
5578,6101
1314,5079
3698,7368
329,5859
3340,5200
1671,2862
3597,5548
1005,6126
1316,1373
760,2545
2835,2933
6134,6609
4356,6524
1093,6593
187,6069
319,3297
1917,2023
5754,6127
1107,2458
4338,6470
256,3325
2691,5668
3039,5274
1381,5568
4206,4900
1425,3517
3108,6140
166,6126
1849,5680
27,6396
4955,6906
4079,5854
1693,5215
1150,2600
1522,5817
1179,2234
3822,4522
2583,5274
2244,4512
3450,7595
1137,2145
970,4460
14,6438
3495,4531
4869,6565
1357,3959
1555,3397
540,5560
1005,6567
2647,3592
1973,1986
290,6108
4298,5127
2366,7170
56,3008
218,6772
2472,6475
3218,7237
1725,6043
1481,7216
3463,7601
1841,4816
1689,6255
539,4985
1852,2626
2637,3410
1381,5403
7005,7170
5720,5897
3285,7368
6506,7595
3597,6764
4444,4721
759,3588
4359,7595
2386,4301
1924,3251
290,3240
1223,2015
1228,5178
1264,5079
2892,7224
3090,5387
70,2707
743,4809
2838,4104
970,1627
2008,5049
2870,4891
2260,3855
3509,7301
3426,6853
3454,7191
3667,4095
2071,5893
641,5755
1741,4042
1504,6551
2008,5597
2299,7317
1631,4453
216,4447
673,4213
4270,6888
1262,3833
6476,7405
4240,7226
1347,3239
1174,5866
1319,2707
2806,6884
1917,3908
3613,6141
6164,7303
3680,5540
1967,6105
6207,6852
6873,7339
4127,4141
5174,5988
4091,5308
2096,6323
765,5725
5499,5538
2405,2583
1223,4904
1328,2814
1281,3400
828,7242
876,3440
6519,6803
6427,6770
1543,6105
6682,7224
845,1529
2470,6256
2889,6564
1334,3108
2420,5207
1850,4434
1531,2694
1827,2512
3912,5159
736,5948
4034,6490
29,7579
221,3450
3737,6562
2217,2511
6958,7141
894,3042
1795,2827
4393,5526
4120,4335
3400,3612
1001,1920
1689,5884
258,2497
3137,5177
1089,4834
2418,3208
283,2781
1875,4356
5065,6065
3404,4330
1402,3342
5355,6866
3418,3991
154,4042
1391,6564
4093,5545
2452,4809
4085,5835
1041,1339
2972,5324
4126,6357
6283,7549
4477,6972
4338,5980
5063,5582
3578,4734
3948,5147
5290,5894
296,4906
18,5139
5426,5984
3103,6273
3890,6537
6514,7498
3367,3948
2641,4163
547,6104
1100,2823
1418,2661
4843,6105
1638,5514
187,999
1477,7427
1792,1950
203,229
917,1470
3950,6712
184,2177
2207,3594
1902,1933
3528,6136
5527,6154
341,5632
711,1261
4595,6831
4009,6350
16,6544
1207,1559
6219,7490
1636,3833
1299,3905
1934,1937
4720,5892
4283,5011
2499,6712
27,1896
1381,5854
2637,6424
2279,7549
473,763
380,6036
4648,6483
228,6022
870,3703
4631,5359
3647,4248
3210,4208
4621,4871
807,2805
3833,6148
3452,6732
2626,7131
1995,2018
763,5124
599,1300
2206,5680
213,5095
4438,7256
2233,6280
933,3158
1515,4810
1902,6175
4536,5687
1945,3360
1937,2199
1796,3660
2414,2506
1312,5127
1902,7406
3610,5441
1280,6870
2201,6707
1711,4038
4433,7089
1230,5527
5907,5952
858,2204
3530,4270
718,1646
111,5961
1320,7141
244,1376
4793,6972
2029,7398
3922,6490
252,4904
2605,5770
3826,4561
3854,5534
1486,1610
1510,3137
73,4091
5915,6912
1601,1865
1612,7237
2050,3170
5703,6105
958,6262
3759,7534
1911,4809
5505,6323
4086,5090
623,6794
1654,3520
5274,7564
2036,3430
6379,7604
571,4033
4632,6519
3389,5578
2180,4785
306,2299
2838,7475
1902,4460
2415,5164
3670,6163
3245,3880
1088,6252
1642,1793
252,6958
3854,4771
1008,3430
1799,6367
4860,4904
3325,4546
6893,7219
3165,4242
438,2433
3968,5694
828,2559
1150,1506
4000,5220
3882,6695
5935,6724
3504,3597
1721,6352
2160,6500
3410,5455
1539,3759
1078,7100
3822,6463
1506,5112
2641,3530
5126,7502
2580,5095
1087,6116
5455,7435
2840,4880
5454,6432
4125,5245
6217,6818
4989,5202
402,4738
1633,6000
116,4701
1524,2673
2905,4393
1589,3856
1725,2892
1166,2938
4710,6175
1677,2295
6811,6911
977,2755
1046,4671
5204,5425
3268,5207
2745,3103
1921,1941
3073,3737
1476,2029
2259,3400
6112,6638
108,3826
1271,7090
3612,5963
1292,3647
3184,4319
290,6797
2510,3725
2624,6530
2143,6019
2244,7534
3742,3757
3701,4967
2805,4284
4636,6268
2240,3351
203,4538
306,7162
1447,1560
3853,5015
920,6509
240,3530
1795,5968
306,682
915,1563
4777,7585
226,1872
1872,6515
141,3446
3185,4757
1689,4915
1853,2386
4125,6899
1471,6408
374,1700
2321,7302
3223,7100
313,1345
3389,5553
1230,3596
1346,4650
2970,3378
1873,2853
806,6940
1786,7045
260,3650
543,3072
1794,2614
2077,5249
3616,5108
2347,4636
747,5610
104,2943
2326,6140
253,2117
453,6241
1326,2424
1316,4561
4303,7621
80,6171
2956,3853
6663,7223
2624,7497
1509,1933
3109,5386
3062,3141
6456,6806
929,4506
3806,7553
5104,6487
772,5455
6785,6812
1721,2056
2787,5200
5906,7244
2031,5530
112,5734
2132,2874
4785,5905
4414,6835
2723,4976
184,3932
429,876
2014,2725
565,5988
1983,6436
599,4954
4531,5898
2868,2973
504,4211
4651,6063
4785,5313
4338,4671
3544,6666
5988,7001
1626,3818
3227,4033
3210,6134
4888,7287
705,4931
3461,4494
1756,3432
2897,3900
244,2685
1937,6736
1250,6708
1741,7513
4557,5222
1302,7100
2725,2734
2795,4241
577,3903
2391,3285
1499,5085
1381,2734
621,1665
1381,5090
1481,2566
6038,7076
1304,7123
1624,6070
5159,6459
1555,3544
2626,6479
2843,7435
1826,7605
842,5793
1207,6013
5414,6287
2639,3739
1384,5646
932,6118
5059,5955
504,3873
6361,7414
2854,3010
732,4312
446,3341
6891,7398
2322,2510
2510,6881
1436,2337
3672,7122
1005,1289
4104,6652
5099,7302
6823,7296
2160,7405
1312,2224
2691,3582
1898,3450
1792,3632
2302,7100
299,666
2846,3198
380,6841
384,4456
429,6661
484,4452
4762,5632
2456,2600
1913,4115
4919,6552
285,6970
2639,6431
1312,5274
7226,7237
244,451
2878,4792
6316,6432
2784,7588
524,705
2840,3450
2221,6318
5065,5074
6538,7551
1942,6781
2056,6299
47,3833
3405,6891
7080,7100
4931,5174
3247,5102
876,1842
174,5074
1665,2912
3611,3614
1956,2889
1555,2858
1677,4394
6366,6460
110,6410
7028,7361
3130,4785
283,1627
1661,5127
1169,5127
3584,7008
547,6377
2280,4365
6004,7015
1618,6197
1150,2745
2204,3990
4684,6163
558,3991
380,6326
4221,4811
3431,6082
1041,2142
220,3807
1209,6593
685,1270
1316,6756
5169,5454
5578,7085
4198,4837
887,7563
2151,3544
2744,3450
1817,5857
993,7362
1592,6083
2734,5402
1310,3381
3564,5132
418,4146
6217,7406
112,6648
1804,6016
3405,6142
922,3173
2637,7100
1349,7476
4671,6009
1678,2522
524,6092
1414,7365
2896,5526
2289,5834
2047,4563
3192,3937
4000,6094
2574,5751
5413,6369
5394,7587
1307,3792
2026,2892
296,2854
5245,5274
473,3108
1334,6792
2085,4860
1267,1857
860,7207
471,1536
779,5245
2892,6115
2201,5387
5454,7339
4257,5595
1384,5278
1598,2020
1793,2818
1157,3957
4146,5425
4609,4800
2988,3666
894,3747
1849,6095
2566,6101
151,3056
1693,5876
3571,4589
2744,4502
3039,4387
1254,3259
5065,6378
406,3251
1688,2470
32,1312
1326,2158
1674,6369
3900,6046
2456,6330
2422,6015
5646,5894
5532,7403
4146,5277
4038,5210
5110,7112
2544,6446
5454,7482
1103,5802
1618,7044
28,7224
3360,4549
1650,4536
3435,6078
104,522
763,2014
1795,5153
125,2991
1300,2745
2862,4769
2892,3269
951,6891
1613,4908
3410,6126
757,2924
4324,7232
214,7021
6147,6618
171,374
2014,5494
291,2162
5725,6101
647,3715
1935,2193
2275,3530
4305,6252
1154,6958
3075,6363
4927,5455
2194,7464
667,2747
1694,4002
5687,6267
1317,2234
1956,6367
6371,7513
638,4125
2510,7525
3650,4536
543,4338
2260,2996
843,3450
758,1725
661,6991
6712,7533
18,3820
2029,5854
1174,4338
3918,6940
894,3420
178,3042
884,7488
372,2510
3715,6237
1317,6747
2308,3399
7107,7226
5346,5895
2859,6617
3793,5605
594,2414
2399,4423
4966,5935
2452,6105
1326,6222
2476,5769
2502,6636
7,6931
2787,4000
7072,7237
1129,3165
1945,3400
2586,3564
2344,2418
1180,4154
4042,4466
3544,6108
2452,6391
1571,6112
3786,4720
567,3701
1053,6190
3439,3958
3136,5876
360,406
2744,4125
5939,7031
81,1393
2488,5327
4266,6946
5530,6105
2640,3667
4709,5663
4032,7427
618,2361
3360,3937
91,1345
3049,4307
5139,6786
408,4785
1296,6009
2878,4900
3817,4376
3845,6991
2045,5918
1626,3900
1348,6105
524,2614
7080,7359
3079,6180
821,4300
4296,6108
1792,4842
6633,7444
1150,3726
366,1795
5269,7414
1937,6001
661,5378
1602,3127
5918,6887
2876,4665
1285,2391
2001,3807
221,4422
1441,5510
3400,5334
817,1868
273,4125
2432,4371
2711,6652
3756,5817
5095,5783
141,2369
3644,4809
3701,6236
4811,5441
299,4216
113,763
1635,6411
1929,3193
16,3410
3108,5769
1947,6912
4969,5658
2159,6129
1008,4126
3499,5703
4688,4719
502,1651
5864,7488
2414,2857
1401,2844
2892,3725
2765,6194
3348,5646
2504,4714
4811,6596
5766,7432
4506,6519
1282,1616
1594,2741
2776,6119
2734,4377
2335,4745
3544,5556
1150,2698
4479,5713
4994,6446
4000,4614
140,5632
6108,6792
4722,4811
244,4563
4176,5233
2354,3112
1937,6565
2357,2580
106,2458
3861,6864
856,7532
3360,3725
3670,4261
2713,6673
3056,5857
5335,6443
110,7533
1271,7498
2083,5079
1693,3822
2613,5623
4995,6337
1937,3694
1567,4233
2401,7403
889,7228
232,3450
1381,6857
3751,5454
1626,4536
1663,2510
6445,7083
255,6409
2031,4851
358,1556
959,6093
1689,5236
1464,5667
441,4298
6356,6633
5236,7015
427,1555
4995,5660
763,6797
5319,5447
683,7237
1600,7604
3342,4452
1937,2577
3157,3360
414,6059
6940,7587
5683,6290
1956,2021
2980,6649
3861,5628
5993,7489
382,6129
3079,7340
3189,7448
5918,6890
2204,4309
4676,6967
5127,7366
4570,5757
1945,4593
2854,4941
3855,4126
258,1964
5794,6118
3528,3585
4968,7435
1935,4241
5502,5653
795,7431
212,2511
2835,7144
1316,5334
1541,7237
2112,6994
1020,1166
3824,7224
2734,6792
1604,5198
4061,6621
2914,6572
1004,5063
2600,3080
2744,5216
4359,7402
6304,6859
1137,1200
16,550
4142,7213
2854,4501
79,550
5942,7199
60,6504
1937,6958
167,7128
487,5000
5578,6802
3094,5049
1705,2177
2905,4747
1725,5212
5127,5720
2481,6616
2577,6712
654,5383
1884,4359
3208,4062
7184,7435
213,2864
3550,5284
6990,7080
3103,5108
5479,6108
2854,6978
1149,1937
1848,5443
2174,2515
4356,6101
2128,7199
847,7226
904,5203
1384,1898
1509,7476
2805,3477
1524,3251
2944,2998
3653,4561
550,5578
122,4847
1509,7106
308,6115
2988,7030
5831,6912
3381,7385
854,2349
4113,5674
524,1448
335,7535
1224,2531
706,3829
2988,4262
2897,6888
879,7551
504,1497
1677,6062
409,1695
4883,7398
858,3042
2497,7056
1028,1399
474,1228
2239,2742
1806,2028
1598,6642
1333,1897
1872,2217
4220,7571
1678,5317
110,152
895,6465
1024,4516
3341,4122
3039,6478
7,7589
1166,6065
3597,6649
3585,6882
652,1954
1532,7490
477,745
1555,2876
226,936
1199,1406
3944,5463
3213,6752
3038,5171
1606,2941
2932,7162
2213,7532
2564,2864
3105,3212
1536,4865
3198,5519
3379,7351
4809,5769
2854,6023
2143,7032
3858,6446
1429,4683
5355,6712
1316,3614
1651,5044
6270,7334
1039,3125
961,1849
1639,6725
6351,7237
925,5892
2921,6800
2588,6101
166,2811
2666,5479
3530,5127
612,1493
3251,5332
4433,5410
4117,4593
1281,4554
1115,4785
2914,5735
1624,6207
4146,6411
3898,7435
3571,3850
1929,7170
6481,7483
4318,5851
3751,7595
1026,2429
660,4707
2515,3285
645,3647
537,6746
260,3450
924,6891
3446,5285
2665,3048
1083,7326
2289,3536
5876,7028
919,5127
612,5095
2390,2980
3514,4506
4447,6811
2878,3498
2787,3038
110,4180
1164,2992
2251,4911
3672,5532
2157,7580
6508,7249
660,3271
6952,7143
2160,4431
5047,6656
1381,2848
184,3142
1667,3224
1305,1721
452,7248
3708,6146
175,6408
4929,6460
1752,3038
4287,5285
1384,4673
1613,2928
1005,2676
24,3643
2265,4875
691,5728
3530,5625
2117,7435
2332,3481
4705,7348
1334,2878
16,2530
148,5578
1150,3268
1355,5191
1123,6608
3592,5869
1065,7600
4359,5956
1039,2083
1509,4666
1501,2625
2217,2794
5192,6776
2854,7396
2662,4897
4266,7386
4637,5046
1471,6967
1413,1875
2896,3437
1441,3038
1970,7444
2868,4465
2988,3880
2004,5407
3045,4544
7245,7535
3103,4786
1464,1506
5602,7225
3240,3644
612,6101
2985,6458
1665,3360
3291,7071
2711,2976
5485,6126
1367,5953
3967,5017
7015,7162
1444,5212
4104,4164
271,5854
645,6126
1558,6200
103,211
668,6409
3962,4570
2967,7056
2015,3213
2061,3833
998,7405
813,1937
2600,6817
1164,2111
2233,6621
4545,7525
4356,5454
4705,7318
440,2510
2468,2515
2029,4556
3404,4187
966,5580
1316,4034
2177,5095
2096,4903
5979,6487
3106,4806
4525,5417
4298,4387
2600,4903
261,5370
3416,4013
2847,5944
3330,4941
4621,5980
3125,3757
3060,5527
2626,5544
2697,6432
2878,5556
3873,5454
4033,4300
3061,3557
3636,6012
727,4330
409,3581
4364,5476
2615,7161
4452,4709
3317,5706
35,6887
2145,4235
1555,6391
3081,3597
1057,6668
4337,6519
418,2835
1752,5493
5443,6339
3260,5246
2643,4911
3657,5370
2357,5396
1889,2028
1497,2840
1467,2516
2229,5242
1741,3052
1349,6200
498,3032
2037,2614
2633,3469
104,5715
562,1391
2897,3829
521,1008
3830,7052
5110,6020
504,3342
3033,5447
1464,7605
2624,6125
2209,5680
2854,5933
2666,6797
4864,6309
1861,3614
6361,7284
2434,3597
422,5851
1403,4734
5095,6101
6063,7487
1804,2420
3566,7548
1546,2515
3184,3900
